id,chemical_signature_1,gill-color,spore-print-color,veil-type,cap-surface,region,ring-type,stalk-color-below-ring,local_humidity_index,spore_dispersal_score,chemical_signature_2,stalk-color-above-ring,fiber_thickness_score,soil_mineral_level,ring-number,risk_synergy_index,chemical_signature_3,stalk-root,has_ring_flag,habitat,pore_density_index,forest_canopy_density,cap_radiation_index,stalk-surface-below-ring,gill-attachment,airflow_intensity,stalk-shape,bruises,population,stalk-surface-above-ring,gill-size,surface_moisture_level,gill-spacing,veil-color,cap-color,dark_spore_flag,cap-shape,cap_firmness_index,is_dangerous
7606,0.10218409553902151,b,w,p,s,region_other,e,w,1.8746569473761423,0.179799319001763,-0.251675505257064,p,-1.672704998733492,0.7725478466712413,o,0.0,0.051769140897992304,?,1,d,-0.2730495620043055,-1.3823541056210356,-0.9809501621487097,k,f,-1.1884832440205522,t,f,v,k,n,-1.690892799484851,c,w,e,0,k,-0.7045382361833248,0
5993,0.14724395669185641,g,h,p,y,region_forest,l,p,-0.058610309783070205,0.8631016276444374,-0.19538099475016407,b,-0.4781606500924261,-1.5011994661234915,o,1.0,-0.24183846594731723,b,1,g,1.8482104995616988,-0.9419312746476003,2.002908301508278,k,f,0.22291971655236575,e,f,v,k,b,0.42987542969666714,c,w,y,1,f,-1.577794948111944,0
4342,0.06895741905562167,h,h,p,f,region_plains,l,n,-0.7482374936296514,0.33973842740043886,-0.4335267311354247,n,0.42854432995014735,0.39423827551518575,o,0.0,-0.14439730671054019,b,1,p,-1.7250261294203597,0.37050972004328175,-0.2850575806464057,k,f,-1.861522435611807,e,f,y,k,b,-0.25462918892448727,c,w,y,1,f,-1.134228787131098,0
8122,-0.40354478602589205,b,w,p,y,region_meadow,e,w,0.7004980447944156,-1.1302703805202925,-0.2075177498868007,w,-2.4965525973865565,-0.3796176871676011,o,0.0,0.49705738142988165,?,1,l,0.048074629511359004,-1.1108620172181904,-0.3869062087070486,k,f,-0.130010913209347,t,f,v,s,n,-0.8807782417492265,c,w,n,0,k,-3.4187876606119434,0
5681,-0.9595617976834305,w,h,p,y,region_other,f,w,0.6733348807709002,-1.3152018897796338,0.4303141581150388,w,-1.5364530157615313,-0.10819452556175714,o,0.0,-0.9198169678224781,?,1,d,-1.0354217784152602,0.5121466741796175,-0.20909578174083857,f,f,-1.3932843917280155,e,f,v,s,n,0.3478233980067629,c,w,u,1,f,1.7312621101124852,0
2837,-0.6171560810905268,n,n,p,f,region_other,p,p,-0.0897067720193108,0.8664655005074228,0.4295343885274262,p,0.4855266424730472,0.1511663666441853,o,0.0,-0.7877166412078008,b,1,d,-1.066392841761924,1.8236789141300167,0.20654683434766954,s,f,-0.05161692451671543,t,t,y,s,b,-0.7616244905462519,c,w,n,1,f,0.4493318543795817,0
2803,-0.7094482835010545,n,n,p,f,region_other,p,p,-0.5526236146554189,1.8642067249342744,0.14689897290159676,w,0.24122751979816465,1.4339807659725883,o,0.0,-0.7634860546932726,b,1,d,2.326462759411539,-0.6847264863836915,0.9663957971407078,s,f,0.24799563430804716,t,t,v,s,b,-0.816566931864916,c,w,g,1,f,-0.08628415920207531,0
5839,-0.3906210283658177,w,h,p,y,region_other,f,w,-1.9818580476788368,1.9104020200511393,0.3729494927593587,w,-1.086561552757935,-1.2826254571638995,o,0.0,-0.7487131219832539,?,1,d,0.38885205557093794,1.2635899573249165,-1.8838226458938168,f,f,0.10161875149966118,e,f,v,s,n,-0.742893315308438,c,w,u,1,x,0.2085617683328967,0
5529,-0.2568330521273172,b,w,p,y,region_meadow,e,w,2.0343416973151407,0.05451262901288701,-0.3485761235009716,w,-1.6662345141516912,-0.2293623634894777,o,0.0,0.036114291421810704,?,1,l,0.00445745731711497,0.1231712812601666,-0.5925487001652442,s,f,-1.210603027471328,t,f,v,s,n,0.0223818967662603,c,w,n,0,x,1.0759070112790377,0
2218,-1.1629654923912365,n,k,p,y,region_other,p,w,-1.868855304193688,0.19392217338911896,0.09192609868079288,p,-0.005649052519788919,0.5816924776097692,o,0.0,-1.038675555894382,b,1,d,3.2445003933962475,1.4043457701554884,-0.2653368345256074,s,f,1.119714455921633,t,t,v,s,b,0.3707398058959156,c,w,n,1,x,-0.5953737188875555,0
8047,-0.5018711348057272,b,w,p,s,region_other,e,w,-2.5518045612598774,-1.2896686422432315,-0.6316032522605053,p,0.2835902814611377,-2.3373343319378703,o,0.0,0.5181138386518709,?,1,d,0.4572935849262235,-0.059614165810906825,1.622146346080316,k,f,0.45714558345617395,t,f,v,s,n,0.8209680791179066,c,w,e,0,k,-0.08475872256465349,0
5408,0.014392381005615809,g,h,p,y,region_plains,l,b,-1.1056407948019613,-2.0229895021551507,-0.24677928671807858,n,-0.08324455087147636,0.3480107249577153,o,0.0,0.02723216163814382,b,1,p,1.193677978089979,0.005812510057760062,-0.43116481399288026,k,f,-1.412717873053142,e,f,v,k,b,1.9278125513531286,c,w,y,1,f,-0.13634784988823664,0
2863,-0.8858698238077182,u,k,p,y,region_other,p,w,1.7667243446567815,-0.813759621544661,-0.33709120652224867,g,0.3767204772702683,0.03415946551089744,o,0.0,-0.9474506336286335,b,1,d,1.0400636400986623,-0.444435779300728,-1.1136178162405006,s,f,-1.621250495002209,t,t,y,s,b,0.24407245352396614,c,w,g,1,x,0.532275195327016,0
4924,-0.08722932155608018,g,h,p,f,region_forest,l,p,-0.5000385653514634,-0.17334346803501924,-0.2318042623147193,p,-0.6555502909388466,-0.19012580795970185,o,1.0,-0.30706360566850843,b,1,g,-1.397721433728895,-0.5422621911908593,0.22056381582258136,k,f,-0.690057559053811,e,f,y,k,b,-0.9641662366888453,c,w,y,1,x,0.22286672362886126,1
2057,-1.0090289245889734,p,n,p,f,region_other,p,g,2.13744020832085,0.8380009007887091,0.3960906247479413,w,0.48875721535137967,0.2613037032973925,o,0.0,-0.660794278008894,b,1,d,-1.9079714007219015,-1.5551549979875332,0.14811139171326343,s,f,2.0029363654736536,t,t,y,s,b,-0.06086122092592871,c,w,n,1,x,-0.3569341628434746,0
7686,0.30695050919340405,b,w,p,y,region_other,e,w,-0.5533889985008972,-0.625911615141946,0.005917786817738968,w,-0.7424376161781805,-0.8105674366329482,o,0.0,0.03173654419823444,?,1,d,-1.0191752501914062,0.622994868421612,-0.26636367013122864,s,f,-0.07117365652522158,t,f,v,s,n,0.7399496541533435,c,w,e,0,k,0.9422305562460016,0
6364,-0.2446225822234847,b,w,p,s,region_meadow,e,p,1.1553465196925794,-0.30151972345341926,-0.49895373053426595,w,1.1349372655155334,1.8677070615229507,o,0.0,0.4731683674541973,?,1,l,-0.05567790265350718,-0.13222309140137126,0.6484247238655957,k,f,-0.7374438259400542,t,f,v,s,n,0.7035223598534136,c,w,e,0,f,2.0514293416419584,0
6679,-0.7770071232147973,b,w,p,y,region_other,e,p,-0.3959319177704441,-0.624363378334061,1.6292341745076016,w,-0.29310454803450464,-0.05596004911010191,o,0.0,-0.06857724006734126,?,1,d,1.2861648864460555,0.7779620734494224,1.2798863630480886,k,f,1.133305418525271,t,f,v,s,n,0.8578078833155077,c,w,e,0,f,1.234202609395989,0
7819,-0.062154234635820815,b,w,p,y,region_other,e,p,0.3743824837718045,-1.010468280169148,0.08660576627965205,p,0.07085711820967254,0.9726709748363179,o,0.0,-0.17172904425425295,?,1,d,0.5521618324736807,0.1121280921770434,0.0170625544898723,k,f,-0.7118613966787555,t,f,v,s,n,1.1371279818857094,c,w,n,0,k,3.4765673550531067,0
4260,0.3930773958532011,g,h,p,f,region_forest,l,b,1.0012951990871228,0.18914531995209352,-0.14809351895878825,b,0.015200352545447098,-1.2748968566701546,o,1.0,-0.2108107578286931,b,1,g,-0.9267343102774099,2.0177918446951977,-0.15600908503430974,k,f,-0.9037273183591256,e,f,y,k,b,-0.2651748382130801,c,w,g,1,f,-0.7076649815087286,1
7358,-0.7767417275751877,p,w,p,f,region_forest,p,w,1.0706878046761186,-0.49337042804020553,0.33698193432342627,w,-1.0928721953651022,0.12428763585297563,t,0.0,-1.3050010255046507,?,1,g,0.13385392210282024,0.10878824017624457,-0.23634508639669383,s,f,0.2847365597519909,e,f,n,s,b,1.9293496036723548,w,w,g,0,k,1.6759827214733976,0
1371,-0.8885152692021473,p,k,p,s,region_forest,e,w,1.7211697345186445,1.1561673685974083,1.0595600645313352,w,1.2250187970251107,0.8371366958064752,o,1.0,-0.9018578325605444,e,1,g,0.06097189777221315,-0.45691338504593315,0.09996902795070844,s,f,-1.0655208294828171,t,f,s,s,b,-0.648761747644108,w,w,n,1,x,-1.4938622600260905,0
3060,0.35707827870025804,p,h,p,f,region_other,l,n,0.47375027088305516,0.7032027231967181,-0.9688959328483876,p,-1.2940216574671963,2.1711018512079403,o,0.0,-0.10536062181061301,b,1,d,0.3710457998299951,-1.187505950396045,0.25515913823651737,k,f,-0.6713829184629231,e,f,y,k,b,1.3762250856794112,c,w,g,1,x,-1.2440933197324036,0
1266,-0.9104570897317548,p,k,p,f,region_forest,e,w,1.2119268157965037,-0.5794670888895125,0.5395987561978655,w,1.006126879336253,0.4051069957141638,o,1.0,-0.9126806053778961,e,1,g,0.7453106377047315,-0.9349596368009766,-0.5776149600666921,s,f,0.9830360296835842,t,f,a,f,b,-1.2147294326374038,w,w,g,1,f,1.5096211154228414,0
5009,0.039838049976078344,h,h,p,y,region_other,l,p,-0.38712256083448915,1.0465460664923536,-0.18308773913886872,b,0.6197229173057546,-0.37865715808456474,o,0.0,0.1887651601821704,b,1,d,0.8019554722285139,0.37856740070332273,-1.6088095327947334,k,f,0.20842634774686086,e,f,y,k,b,-1.76189354629176,c,w,y,1,x,-2.1102569754710068,0
629,0.5427782204564549,k,k,p,s,region_forest,p,w,1.0447192198348048,-0.5050480189067221,-1.6495106193110463,w,-0.25618373807038686,-1.5543868926403717,o,1.0,0.6272413906952322,c,1,g,-0.9263266520625029,0.5358986765498233,-0.6597681836313064,s,f,-0.22746161342292484,e,t,n,s,b,0.18904329953614543,c,w,w,1,b,0.20909630777006488,1
5313,-0.9108623232972717,e,w,p,y,region_wetlands,e,e,-0.033095630854308736,0.8694257440359595,0.7216131710839973,w,0.471045852458389,0.22364317674577253,t,0.0,-1.1711079944545597,?,1,w,1.69242841023919,-0.7224147318955495,0.03065012323921699,s,f,-0.9168054332366026,e,t,c,s,b,0.5832320122277411,c,w,b,0,f,0.4036740100218023,0
611,-0.7281688506489616,n,n,p,f,region_forest,e,w,0.4618588267921807,-2.0258850372549135,0.1518286595952512,w,0.5274594259178006,1.4051618015472624,o,1.0,-0.6763799868367977,e,1,g,-1.0081844909363036,-0.6665675741009791,1.4012048718974421,f,f,0.23696565353761223,t,f,s,s,b,1.0827648441504598,w,w,g,1,x,-1.1029336587852534,1
6233,-0.583043495580843,b,w,p,y,region_meadow,e,p,-0.41641409967808857,1.3478801016222661,-0.4669420871700936,w,-0.18388556809874665,1.853999323087827,o,0.0,0.5709745135055411,?,1,l,-0.8016333576576609,0.8295334259287466,0.11631539714721348,k,f,-0.9900444698032691,t,f,v,k,n,-1.4542010657974251,c,w,n,0,k,-0.17137005544237432,0
3487,-0.582311075354188,u,k,p,y,region_other,p,g,-1.3828825654858532,1.1995914829995817,0.286581398062656,p,0.36898058901468456,-0.578249405935718,o,0.0,-0.8741814476434301,b,1,d,-0.27556959114135615,-0.40342050654826206,0.17388910279379227,s,f,-0.6414230560375249,t,t,y,s,b,-0.19720857101177683,c,w,n,1,f,0.38756465881973906,0
862,0.22627187717037472,p,n,p,y,region_forest,p,w,0.5816093994114584,0.1576772058852145,-1.4113461866285286,w,-1.1412927748267137,1.0806633723188424,o,1.0,0.6146553329360608,r,1,g,0.4170914148586537,0.22510727315744913,0.4950216863141034,y,f,-1.6924737140291166,e,t,s,s,b,1.0319214801647911,c,w,y,1,f,1.4919933307486095,1
1298,0.2414921053607339,w,k,p,y,region_plains,p,w,-0.1687463417320801,-1.14782636516454,-1.260308472155348,w,-0.47504077230271236,1.4326107544799025,o,0.0,0.8836178153678005,r,1,p,-0.8060773479120154,0.51234976823991,-0.3181061159768998,y,f,1.150176007890709,e,t,s,s,b,-0.447004057474871,c,w,y,1,x,-0.8789638425770689,1
6617,-0.7528878618601708,b,w,p,y,region_meadow,e,p,-0.06699617542076419,1.6982503366884965,1.3308235608416141,w,0.0673365724338803,1.3184943537584257,o,0.0,-0.4358255304697821,?,1,l,-0.9076611674343967,-0.5480140697450574,-1.6646977351878407,s,f,0.12864843934476022,t,f,v,k,n,-0.9013927346288603,c,w,e,0,x,0.3987425232654315,0
5084,0.07437336289131452,g,h,p,f,region_plains,l,b,-0.9415012250036742,1.1335953319233156,-0.44553030456152565,p,0.7672361245669762,-0.5442493210285587,o,0.0,-0.13493362800908487,b,1,p,0.7175420224976745,-1.8980680580238036,-0.13271488803821402,k,f,0.040989527393547345,e,f,y,k,b,-0.67022226052613,c,w,y,1,x,0.2745640230963313,0
7778,-0.4417567022601071,b,w,p,y,region_plains,e,p,0.32052616056876354,0.5213887905377047,1.0198513774267026,w,1.101237013365653,-0.3221971296997104,o,0.0,-0.1517860386918145,?,1,p,-0.9535317206660168,2.1138621827235045,0.17798604528492165,s,f,-0.14131683828312921,t,f,v,k,n,0.04233147032418372,c,w,n,0,k,-0.7911702568315877,0
6596,-0.5535181466183027,b,w,p,s,region_plains,e,p,-0.3719204166368648,-0.13807857524658576,-0.1027953411084786,p,-1.123399544094887,-0.131044315644829,o,0.0,0.020160794252633396,?,1,p,-0.43027293980278913,2.081140433546418,0.07664720403477933,k,f,-0.7768201030970254,t,f,v,k,n,-0.4131627107204668,c,w,n,0,f,1.351882468002411,0
359,0.08524954484502262,w,n,p,y,region_forest,p,w,-1.8870488895895812,-1.034872974093821,-0.8998394748685784,w,1.7034572469595919,-0.7825446391819517,o,1.0,0.47928840158114644,c,1,g,0.22259909328510732,-0.8910817044723868,-1.5414020235099752,s,f,0.012218847391267227,e,t,s,s,b,-0.8685093615169817,c,w,y,1,x,-1.1737574969424953,1
5486,0.02193659585372426,p,h,p,y,region_plains,l,p,0.466326611131079,0.8536782109129555,-0.3393093687567005,p,-0.7171353306004709,-0.04986432381518114,o,0.0,0.1731259006663199,b,1,p,0.21976256918774806,0.5121911498711769,0.5562827248557839,k,f,0.9873610677360111,e,f,y,k,b,1.1199155161717407,c,w,g,1,x,-0.7936135565568602,0
6939,-0.3105761026712035,b,w,p,s,region_meadow,e,w,0.8899083107538094,-0.6715359470531975,-0.41682021882557474,w,-1.051217004003282,-0.45055214121580767,o,0.0,0.5102751432996451,?,1,l,1.2267198589109545,-0.2517247721993451,-0.637767953252048,k,f,1.196291056084097,t,f,v,k,n,0.14163290705613155,c,w,e,0,k,-0.9133017305829748,0
5270,0.42363355004031567,p,h,p,y,region_forest,l,p,-1.4001298819279544,0.41327772976599425,-0.21463870905130883,n,0.8545902073494607,-0.8624823702618475,o,1.0,-0.06342666107690172,b,1,g,-0.5758049084650988,1.6358671103077278,-1.5225011581291952,k,f,0.48172636560239523,e,f,y,k,b,2.3255429590788324,c,w,g,1,f,-0.23700191496421147,1
1424,-0.8969308342934543,n,k,p,s,region_forest,e,w,-0.9556023804315567,-0.5172673450248527,0.2800768081770735,w,1.0723055741253937,1.1776420721567078,o,1.0,-0.7396541275579309,e,1,g,-1.0291967914936326,0.6182888358888906,-0.7268611967533624,f,f,-0.8885144672136815,t,f,a,s,b,-1.383734202049422,w,w,g,1,x,0.8999083491440373,0
907,-0.8926476096836354,p,n,p,f,region_forest,e,w,0.2922178234555246,-1.435451522661506,0.5187038948141235,w,-1.0016428179662054,0.1999839583543497,o,1.0,-0.8805833933593774,e,1,g,-0.42338498351806936,-0.5294985003127493,0.3560908471169432,f,f,0.2755429499624243,t,f,s,f,b,-0.7915610916450994,w,w,g,1,x,-1.1438662573569283,0
8100,-1.1557252311184576,o,b,p,s,region_meadow,p,o,-0.07979412646921073,0.7720949230399512,0.43990295782626976,o,0.8567199150450955,1.5210916677385609,o,0.0,-1.1693125244386917,?,1,l,0.12049178677820234,0.5755247277036387,0.2931643713663496,s,a,-0.8337570501128186,e,f,v,s,b,-2.4376291975827153,c,n,n,0,f,0.6002750766702324,0
6333,0.1878575583566254,b,w,p,s,region_meadow,e,p,1.0000173126700758,0.5437268701181847,-0.48601619437416455,w,-1.796062431961534,0.318172131859441,o,0.0,0.300800048337781,?,1,l,-2.354393003007393,-1.2152376828209424,-0.827145330801979,s,f,-2.057652465141532,t,f,v,k,n,-0.7098265266496763,c,w,e,0,x,-0.9943920707958522,0
6600,-0.838166225486568,b,w,p,y,region_plains,e,w,0.11907543655546318,0.09991759393170614,-0.343059228696082,p,1.430598919819999,-1.628291711723927,o,0.0,0.31713888782043964,?,1,p,-0.16872416416363772,0.43176838459173866,0.17567738364083746,k,f,-0.8991550756372366,t,f,v,k,n,-0.20861559406963748,c,w,n,0,k,0.8202563633840034,0
4366,0.15743560141210983,p,h,p,y,region_plains,l,p,-0.42680380733099077,1.718107266738517,-0.28698920844361,b,0.8605769984714233,-0.11817812590059654,o,0.0,-0.08979989484803094,b,1,p,0.4293990719124522,-0.009625953326239549,-0.11346340583454077,k,f,2.106916991909496,e,f,y,k,b,-0.17045959074508565,c,w,y,1,x,-0.07757151084009072,0
6156,0.17325850184305727,b,w,p,y,region_other,e,w,-0.77539260728266,1.9521433642397488,-0.4404289159742447,w,-1.3057062466043112,0.4699074612772904,o,0.0,-0.2043697252426353,?,1,d,-1.1242172575144826,-0.25662691334923476,-0.22447531423785239,s,f,0.5059267735636582,t,f,v,s,n,-0.2127673436256083,c,w,e,0,x,0.6726083691938968,0
1358,-0.8251047886575782,n,n,p,f,region_forest,e,w,0.7439455695316678,0.81549916461388,0.21312601571038048,w,-0.6985421631639094,-0.8732505007703727,o,1.0,-0.5888001363539938,e,1,g,0.9047427785285799,-0.8725534320386145,-0.4459605991638109,s,f,0.520974758979103,t,f,a,f,b,0.975653798152263,w,w,n,1,f,-0.7382047388744234,0
4251,0.3068815689445334,p,h,p,f,region_forest,l,n,-1.101926394245455,-1.2710448471163323,-0.3012446659610166,n,0.5637129112669319,-0.27066668036207636,o,1.0,0.4798836225119545,b,1,g,-1.0285146756985875,0.33453871116427825,0.039792476637755425,k,f,-0.6448125743402519,e,f,y,k,b,0.41682871588221865,c,w,y,1,x,0.8601938135090225,1
1890,-0.9386986227989832,k,n,p,s,region_forest,e,w,0.3295421753734827,-0.111061145962758,0.24638980739053967,w,-0.6751801742707663,0.6301921192708803,o,1.0,-1.3282818362671243,e,1,g,0.15272707538629648,-2.4054604450879773,0.010770196556567727,f,f,-0.10789471821544402,t,f,a,f,b,1.58364749810942,w,w,w,1,x,1.0692431325678957,0
4837,0.511899384213723,g,h,p,f,region_plains,l,b,0.17498764447595427,-0.6375186622084698,-0.50967429567884,n,0.04885868505595986,-0.8873243578874499,o,0.0,0.0947890587742985,b,1,p,-0.523607237376983,-0.7386712413783124,1.234829547736532,k,f,-0.9462779020981836,e,f,v,k,b,-1.255809665891577,c,w,y,1,x,1.3492245472853643,1
2415,-1.1514877843542664,p,k,p,y,region_other,p,p,-1.2398095847460264,-1.0588435512679455,0.46079571872375663,p,-0.1772615099306899,1.0278303243727553,o,0.0,-1.1622345157967044,b,1,d,0.3067494140255743,0.9114506716917392,-0.3346794973934492,s,f,-0.19395165776949644,t,t,y,s,b,0.18020608569494426,c,w,n,1,x,-1.7411932180918586,0
4153,0.3141285850309593,p,h,p,y,region_plains,l,b,-0.08452388606828709,-1.6616989401046534,-0.568049100474227,b,-0.8948091393670762,-0.276810741205525,o,0.0,-0.23099120522927566,b,1,p,0.4886146969340173,-1.4946031078420972,-1.2232203728528976,k,f,2.266928885475586,e,f,y,k,b,0.703608617837259,c,w,g,1,x,1.3026867733031924,1
4624,0.18859917669707837,g,h,p,f,region_forest,l,b,-0.404802973804687,0.39084757677262577,-0.05416881242897065,n,-0.01352811226936022,-1.1541853871533037,o,1.0,0.23274721686798883,b,1,g,-1.7602759857746093,-0.058022125725302326,-1.3591768504743675,k,f,-0.8532141255438019,e,f,y,k,b,1.1602179499742074,c,w,g,1,f,0.24747084283400278,1
4529,-0.09237138308195772,h,h,p,f,region_plains,l,n,-1.1752984535160809,-0.3522697557486315,-0.15341647925693294,n,0.6974074437715432,-1.5361629823312055,o,0.0,-0.27880534982007954,b,1,p,0.0029358664687471362,0.2337796123774816,-1.1394158128574794,k,f,0.9239490703285463,e,f,y,k,b,-2.612979871554942,c,w,g,1,f,-0.6896366275086989,0
698,0.8872937018873092,p,n,p,s,region_urban,p,w,0.2554773405500658,-1.4015531398626702,-0.21175110797446087,w,0.25401035219272017,-0.3216925588284003,o,0.0,-0.17132811193271866,e,1,u,0.15895005082797212,-1.4180199076623243,-0.6174133495995064,s,f,-0.34705514003270327,e,t,v,s,n,-0.3744837377130308,c,w,n,1,x,-1.0893414176762264,0
1406,-0.8646836301702797,h,k,p,s,region_forest,e,w,0.4364786097478652,-1.6334993540809906,0.4118195427402487,w,0.812411893927288,-0.1316532275542107,o,1.0,-0.8587199741197766,e,1,g,0.29319313224375587,0.47184505691940276,-0.9120727096741416,f,f,-0.9477661333350005,t,f,a,f,b,1.4152990097184606,w,w,w,1,x,1.5442735465024513,1
7079,-0.762781529614259,y,n,p,s,region_meadow,p,o,0.21808306197777352,1.0097015898627493,0.3329593355693082,o,-1.1238018321485241,0.10660573256508248,o,0.0,-0.9003895106928419,?,1,l,1.002692412938247,-0.545721037981825,-0.1967871752292593,s,a,-1.1832963674830284,e,f,c,s,b,0.9355323874310795,c,n,n,1,f,-0.20263846935834745,0
5884,-0.31828006803846626,b,w,p,y,region_other,e,w,-0.19100000375493273,-1.6792946840883545,-0.37539164748968773,w,-0.32836503597715483,-0.6202427438575944,o,0.0,0.6055143893821648,?,1,d,-2.0296183473251346,-0.45907911140093893,0.5382715835927557,k,f,0.7717410701260886,t,f,v,k,n,0.8740416492432933,c,w,e,0,x,-0.3504892306963654,0
3549,-0.9092409529653334,n,k,p,f,region_other,p,w,0.5894942567367978,0.5111068579144292,-0.02454251009641073,w,-0.8274601466700271,1.8012277240994317,o,0.0,-0.9387258824669873,b,1,d,-0.423992933913417,-0.28251534816593804,0.25593392234262896,s,f,-0.32552936199639043,t,t,y,s,b,-0.05110048145455046,c,w,e,1,f,-0.1246342819272349,0
3714,-0.9208254227199546,n,k,p,y,region_other,p,w,-0.6988938995918209,-0.9623983485603225,0.5871621891077602,w,0.08739208083818005,-0.6559355044392816,o,0.0,-1.072302395429557,b,1,d,-0.792900478711353,-0.18037344481814271,-0.16392731574426303,s,f,0.282438080272871,t,t,y,s,b,1.3304694776464394,c,w,e,1,f,-0.1142023651018572,0
1983,-0.9382919171428732,p,n,p,s,region_forest,e,w,1.605464601504651,0.10130919858531937,0.25584935095976147,w,-0.5050665385504541,0.42972359628941986,o,1.0,-1.0696356315962312,e,1,g,0.3207003327495327,-1.3334300718277678,-0.5015270144310681,s,f,0.5369985997711763,t,f,s,f,b,-0.767659290649456,w,w,w,1,x,1.831459031859799,0
5445,0.26708351353333426,w,h,p,s,region_forest,p,w,-0.9890308461478193,-0.15286241999357655,-0.4317747552169188,w,-0.3337418107466408,-1.235730629725183,o,1.0,0.44361085718172655,b,1,g,0.17779390092073977,1.0390550856128573,0.5688396385416409,f,f,-0.20991263108631544,t,t,v,s,b,0.26618104363804085,c,w,b,1,x,0.7324747199858609,1
