id,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,is_smelly,is_poisonous
2762,x,y,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,y,d,0,0
7323,x,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,1,1
188,b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,1,0
2966,f,f,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g,0,0
2534,f,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,k,v,d,0,0
3044,f,y,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d,0,0
6734,f,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,1
4920,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,1,1
5324,x,y,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,1
1753,x,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,a,g,0,0
1584,f,s,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g,0,0
4454,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1
6640,f,y,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,1
1878,f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,s,g,0,0
6918,f,y,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,1
1200,x,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,1,0
2863,x,y,g,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d,0,0
5805,x,s,g,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,s,g,1,1
1379,f,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g,0,0
3651,f,y,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,0,0
85,x,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,0,0
5395,x,s,w,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,u,1,1
6036,x,y,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,1
159,b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,1,0
888,x,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p,1,0
7073,f,s,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,0,0
7159,x,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,1
3122,x,f,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d,1,1
8064,k,y,e,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,1
2421,x,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d,0,0
6139,f,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,1
2453,x,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,0,0
989,x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,1,0
5128,b,g,w,t,n,f,w,n,w,e,b,s,s,w,w,p,w,o,p,w,c,l,0,1
8082,k,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,1,1
6528,f,y,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,1
5104,x,y,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,1
5530,x,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,1,1
5418,f,s,w,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,u,1,1
1734,f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,g,1,1
5692,k,y,p,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w,0,0
1897,f,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g,0,0
801,x,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,1,0
620,f,y,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g,1,0
901,x,f,w,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g,0,0
5674,f,y,r,f,n,f,c,n,w,e,?,s,f,w,w,p,w,o,f,h,y,d,0,0
5348,x,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,u,1,1
5973,x,y,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,1,1
2137,x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,0,0
794,x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,g,1,1
8113,k,y,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,1,1
7876,k,s,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,1
6935,f,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,1,1
4701,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,p,1,1
4154,f,f,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,0,0
6096,x,y,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,1
1556,x,s,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g,0,0
4251,x,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,1,1
3009,x,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1
5086,f,f,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,1,1
4367,f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,1,1
3961,f,f,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,0,0
2080,x,f,g,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,0,0
6831,f,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,1
7882,x,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g,0,0
6447,x,s,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,1
7069,f,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,1
183,x,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,1,0
2700,x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,0,0
2512,x,s,w,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d,1,1
478,x,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,1,0
1448,x,f,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d,0,0
3465,x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1
714,b,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,1,0
577,x,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,1,0
8086,k,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,o,v,l,0,0
124,x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,1,0
4155,f,y,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d,0,0
375,b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,1,0
2102,x,y,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d,0,0
4064,x,f,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1
1578,f,f,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,a,g,0,0
2046,x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,0,0
482,f,s,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,1,0
7150,f,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,1
3732,f,y,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d,0,0
4804,f,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g,1,1
1233,x,f,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,n,a,g,0,0
576,x,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,0,0
746,b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,1,0
5932,x,y,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,1
4999,x,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,1,1
7383,k,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,1
597,b,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,1,0
3011,f,y,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,0,0
1576,x,s,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g,0,0
8095,x,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,1,1
4928,f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,1,1
6902,f,s,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,1
7342,k,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,1,1
1549,x,f,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g,0,0
7668,k,y,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,1
644,f,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p,1,0
584,f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,1,0
650,x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,1,0
6777,x,s,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,1,1
6190,x,y,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,1
5178,x,y,c,f,n,f,w,n,w,e,b,f,f,w,n,p,w,o,e,w,v,l,0,0
5816,k,y,e,t,n,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,0,0
4661,x,s,w,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,u,1,1
5813,f,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g,1,1
1569,f,s,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g,0,0
5146,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,g,1,1
3487,f,y,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,0,0
3775,x,f,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,p,1,1
6305,x,s,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,1,1
7087,k,y,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,1
6814,f,s,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,1
8007,k,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,1,1
3240,f,y,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,0,0
3778,f,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,0,0
399,x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,1,1
6856,x,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,1
7340,x,s,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,1
7615,b,s,g,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g,0,0
887,f,y,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g,1,0
3330,f,y,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,0,0
4133,x,s,g,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,s,d,1,1
6957,k,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,1
1827,f,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,0,0
3216,f,y,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,v,d,0,0
3721,f,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d,0,0
1756,f,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,0,0
6556,f,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,1
6741,f,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,1
2236,x,y,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d,0,0
4233,f,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,1,1
4712,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,1,1
5841,x,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d,1,1
7473,k,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,1
1015,f,f,y,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,1,0
7640,b,s,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g,0,0
6370,f,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,1,1
8089,k,y,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,1
6409,x,y,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,1
5832,f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1
1942,x,f,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,0,0
7238,k,y,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,1,1
4623,f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,1,1
351,f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p,1,0
5294,f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,1,1
1515,f,f,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g,0,0
205,x,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,1,1
1179,f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,p,1,0
7823,x,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,0,0
5690,x,y,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,1,1
7096,k,y,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,1
4655,x,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1
3221,f,y,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,0,0
3472,f,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,k,y,d,0,0
5627,f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p,1,1
3681,f,y,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d,0,0
4666,x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1
6768,f,y,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,1
4307,f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,1,1
1952,x,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d,0,0
7984,f,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d,0,0
6147,k,f,w,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g,0,0
7543,k,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,b,v,l,0,0
294,x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,1,0
5824,f,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d,1,1
6038,b,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,c,l,0,0
6978,x,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,1
1616,x,s,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g,0,0
5215,f,y,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,m,0,1
7075,k,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,1,1
1381,f,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g,0,0
6582,f,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,1,1
3494,f,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,y,d,0,0
6883,x,y,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,1
2873,x,f,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,0,0
7359,x,f,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,s,g,0,0
345,x,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g,0,0
3328,x,f,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p,1,1
1950,x,f,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,0,0
2693,x,y,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,v,d,0,0
4883,f,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,p,1,1
145,x,f,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,s,g,0,0
7164,f,y,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,1
6395,f,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,1
6718,x,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,1,1
4584,f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,1,1
562,x,s,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,1,0
1114,f,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g,1,0
2132,x,y,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,v,d,0,0
5561,f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,p,1,1
5889,f,s,b,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u,1,1
2632,x,y,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d,0,0
2156,x,y,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,0,0
2452,x,f,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g,0,0
1970,x,f,n,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,0,0
5458,f,s,w,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,s,u,1,1
5188,x,y,w,f,n,f,c,n,h,e,?,s,f,w,w,p,w,o,f,h,v,d,0,0
4347,f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,1,1
5080,x,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,1,1
966,f,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,g,1,1
2106,f,f,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d,0,0
7345,f,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,1
7525,k,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,1
690,b,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,1,0
5829,f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d,1,1
3772,f,y,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,v,d,0,0
667,x,y,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,g,1,0
287,b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,1,0
7931,f,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,p,0,0
6876,x,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,1
7343,k,y,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,1,1
4641,f,s,w,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,u,1,1
7362,k,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,1
2215,x,y,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d,0,0
160,b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,1,0
6755,f,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,1
7742,k,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,1
6333,x,s,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,1,1
4903,x,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,1
58,x,s,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,1,0
4558,x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d,1,1
3796,x,s,w,f,c,f,c,n,n,e,b,s,s,w,w,p,w,o,p,n,v,d,1,1
7066,k,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,1
1802,x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,0,0
1349,x,y,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,0,0
5675,f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,1,1
261,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g,1,1
4494,f,f,y,f,n,f,c,n,w,e,?,k,y,w,y,p,w,o,e,w,v,d,0,1
5152,f,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,1,1
190,x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g,0,0
764,x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,p,1,0
6705,x,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,1
2623,f,f,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,0,0
459,f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p,1,0
7729,x,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,b,c,l,0,0
3067,f,y,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d,0,0
4258,f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,d,1,1
3797,f,y,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d,0,0
2853,f,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,v,d,0,0
2685,x,f,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d,0,0
6567,f,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,1
503,b,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,1,0
1259,f,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,g,1,1
1023,x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,1,0
6424,x,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,y,c,l,0,0
7883,f,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,1
7210,k,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,1
6243,f,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,1
314,b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,1,0
5413,x,s,n,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,0,0
886,x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,1,0
2917,f,f,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,y,d,0,0
3610,x,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,1,1
2903,x,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p,1,1
2226,x,f,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d,0,0
1540,f,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,g,1,1
5905,x,s,w,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u,1,1
7235,k,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,y,c,l,0,0
4462,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p,1,1
1861,x,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,0,0
1253,f,y,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,g,1,1
1377,f,f,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,0,0
1732,f,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,a,g,0,0
4803,f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,1,1
1836,x,y,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d,0,0
6228,x,y,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,1
